Category: Tool Id: Solar Pickaxe Old Value: 334593 - Value: 334593 | Rap changed: 0%
Category: Card Id: Titanic Anime Cat Card Old Value: 4238498942 - Value: 200000000000 | Rap changed: 97%
Category: Card Id: Huge Pog Cat Card Old Value: 86642006 - Value: 1493568000 | Rap changed: 94%
Category: Card Id: Nature Axolotl Card Old Value: 101381 - Value: 1476295 | Rap changed: 93%
Category: Card Id: Anime Wolf Card Old Value: 395313332 - Value: 642644 | Rap changed: -61414%
Category: XPPotion Id: Ultra Huge Old Value: 419408235 - Value: 419408235 | Rap changed: 0%
Category: XPPotion Id: Huge Old Value: 837152 - Value: 837152 | Rap changed: 0%
Category: XPPotion Id: Ultimate Old Value: 116975 - Value: 116975 | Rap changed: 0%
Category: XPPotion Id: Titanic Old Value: 599541 - Value: 599541 | Rap changed: 0%
Category: XPPotion Id: Mastery Old Value: 382821 - Value: 382821 | Rap changed: 0%
Category: Pet Id: Huge Aura Fox Old Value: 955000000 - Value: 955000000 | Rap changed: 0%
Category: Pet Id: Flying Piggy Old Value: 250000 - Value: 250000 | Rap changed: 0%
Category: Pet Id: Empyrean Owl Old Value: 30000000 - Value: 30000000 | Rap changed: 0%
Category: Pet Id: Glade Griffin Old Value: 4800000 - Value: 4800000 | Rap changed: 0%
Category: Pet Id: Glade Griffin Old Value: 4800000 - Value: 662378 | Rap changed: -625%
Category: Pet Id: Mossy Lamb Old Value: 500999 - Value: 500999 | Rap changed: 0%
Category: Pet Id: Huge Angel Dragon Old Value: 200000000 - Value: 200000000 | Rap changed: 0%
Category: Pet Id: Huge Angel Dragon Old Value: 200000000 - Value: 78000000 | Rap changed: -157%
Category: Pet Id: Huge Poison Turtle Old Value: 399999999 - Value: 399999999 | Rap changed: 0%
Category: Pet Id: Titanic Easter Golem Old Value: 750000000000 - Value: 750000000000 | Rap changed: 0%
Category: Pet Id: Huge Poison Turtle Old Value: 399999999 - Value: 1241372158 | Rap changed: 67%
Category: Pet Id: Huge Pirate Dog Old Value: 1500000000 - Value: 1500000000 | Rap changed: 0%
Category: Pet Id: Titanic Anime Cat Old Value: 60600000083 - Value: 60600000083 | Rap changed: 0%
Category: Pet Id: Huge Mystical Whale Old Value: 4500000000 - Value: 4500000000 | Rap changed: 0%
Category: Pet Id: Huge Aura Dominus Old Value: 1014614400 - Value: 1014614400 | Rap changed: 0%
Category: Pet Id: Huge Easter Golem Old Value: 1189599995 - Value: 1189599995 | Rap changed: 0%
Category: Pet Id: Gargantuan Patchwork Agony Old Value: 999902000000 - Value: 999902000000 | Rap changed: 0%
Category: Pet Id: Huge Easter Golem Old Value: 1189599995 - Value: 803283487 | Rap changed: -49%
Category: Pet Id: Titanic Kraken Old Value: 32899007947 - Value: 32899007947 | Rap changed: 0%
Category: Pet Id: Anime Tanuki Old Value: 30000000000 - Value: 30000000000 | Rap changed: 0%
Category: Pet Id: Titanic Kraken Old Value: 32899007947 - Value: 35000000000 | Rap changed: 6%
Category: Pet Id: Sensei Penguin Old Value: 5000000000 - Value: 5000000000 | Rap changed: 0%
Category: Pet Id: Titanic Leafy Seahorse Old Value: 115199999544 - Value: 115199999544 | Rap changed: 0%
Category: Pet Id: Titanic Kraken Old Value: 32899007947 - Value: 9418298131 | Rap changed: -250%
Category: Pet Id: Titanic Aura Kitsune Old Value: 3000000000 - Value: 3000000000 | Rap changed: 0%
Category: Pet Id: Titanic Captain Octopus Old Value: 9178656651 - Value: 9178656651 | Rap changed: 0%
Category: Pet Id: Titanic Captain Octopus Old Value: 9178656651 - Value: 160319998812 | Rap changed: 94%
Category: Pet Id: Huge Rogue Squid Old Value: 1098523145 - Value: 1098523145 | Rap changed: 0%
Category: Pet Id: Huge Rogue Squid Old Value: 1098523145 - Value: 59565887 | Rap changed: -1745%
Category: Pet Id: Huge Aura Fox Old Value: 955000000 - Value: 2000000015 | Rap changed: 52%
Category: Pet Id: Titanic Captain Octopus Old Value: 9178656651 - Value: 154600000137 | Rap changed: 94%
Category: Pet Id: Aura Fox Old Value: 13662055 - Value: 13662055 | Rap changed: 0%
Category: Pet Id: Aura Dominus Old Value: 31737560 - Value: 31737560 | Rap changed: 0%
Category: Pet Id: Huge Mystical Whale Old Value: 4500000000 - Value: 129725151 | Rap changed: -3369%
Category: Pet Id: Huge Pastel Sock Bear Old Value: 1301839998 - Value: 1301839998 | Rap changed: 0%
Category: Pet Id: Aura Bull Old Value: 6665939 - Value: 6665939 | Rap changed: 0%
Category: Pet Id: Aura Fox Old Value: 13662055 - Value: 3921709 | Rap changed: -249%
Category: Pet Id: Huge Evolved Icy Phoenix Old Value: 3000000000 - Value: 3000000000 | Rap changed: 0%
Category: Pet Id: Huge Easter Axolotl Old Value: 2000000004 - Value: 2000000004 | Rap changed: 0%
Category: Pet Id: Huge Evolved Mining Monkey Old Value: 1943999999 - Value: 1943999999 | Rap changed: 0%
Category: Pet Id: Titanic Easter Axolotl Old Value: 169099998464 - Value: 169099998464 | Rap changed: 0%
Category: Pet Id: Anime Lemur Old Value: 4000000000 - Value: 4000000000 | Rap changed: 0%
Category: Pet Id: Huge Spring Bee Old Value: 500000000 - Value: 500000000 | Rap changed: 0%
Category: Pet Id: Titanic Nightfall Pegasus Old Value: 70000000000 - Value: 70000000000 | Rap changed: 0%
Category: Pet Id: Lunar Deer Old Value: 1 - Value: 1 | Rap changed: 0%
Category: Pet Id: Huge Evolved Basket Bunny Old Value: 3070400002 - Value: 3070400002 | Rap changed: 0%
Category: Pet Id: Titanic Party Panda Old Value: 103000000000 - Value: 103000000000 | Rap changed: 0%
Category: Pet Id: Easter Axolotl Old Value: 746784 - Value: 746784 | Rap changed: 0%
Category: Pet Id: Spring Griffin Old Value: 5268 - Value: 5268 | Rap changed: 0%
Category: Pet Id: Easter Yeti Old Value: 10218002 - Value: 10218002 | Rap changed: 0%
Category: Pet Id: Huge Pastel Sock Bunny Old Value: 149329001 - Value: 149329001 | Rap changed: 0%
Category: Pet Id: Huge Easter Fox Old Value: 164977031 - Value: 164977031 | Rap changed: 0%
Category: Pet Id: Spring Bee Old Value: 47181 - Value: 47181 | Rap changed: 0%
Category: Pet Id: Huge Knight Slime Old Value: 4100000001 - Value: 4100000001 | Rap changed: 0%
Category: Pet Id: Easter Yeti Old Value: 10218002 - Value: 21750 | Rap changed: -46880%
Category: Pet Id: Titanic Wishing Dragon Old Value: 769000000000 - Value: 769000000000 | Rap changed: 0%
Category: Pet Id: Painted Cat Old Value: 415588 - Value: 415588 | Rap changed: 0%
Category: Pet Id: Marshmallow Agony Old Value: 746231 - Value: 746231 | Rap changed: 0%
Category: Pet Id: Huge Easter Axolotl Old Value: 2000000004 - Value: 89347329 | Rap changed: -2139%
Category: Pet Id: Huge Easter Fox Old Value: 164977031 - Value: 11103087 | Rap changed: -1386%
Category: Pet Id: Huge Pastel Sock Bunny Old Value: 149329001 - Value: 4534317332 | Rap changed: 96%
Category: Pet Id: Easter Yeti Old Value: 10218002 - Value: 420565 | Rap changed: -2330%
Category: Pet Id: Easter Axolotl Old Value: 746784 - Value: 861 | Rap changed: -86635%
Category: Pet Id: Egg Chick Old Value: 44524 - Value: 44524 | Rap changed: 0%
Category: Pet Id: Anime Lemur Old Value: 4000000000 - Value: 18093560 | Rap changed: -22008%
Category: Pet Id: Huge Spring Bee Old Value: 500000000 - Value: 1203982683 | Rap changed: 58%
Category: Pet Id: Marshmallow Agony Old Value: 746231 - Value: 264802455 | Rap changed: 99%
Category: Pet Id: Easter Golem Old Value: 100995514 - Value: 100995514 | Rap changed: 0%
Category: Pet Id: Egg Chick Old Value: 44524 - Value: 3722 | Rap changed: -1097%
Category: Pet Id: Huge Exquisite Elephant Old Value: 287000000000 - Value: 287000000000 | Rap changed: 0%
Category: Pet Id: Huge Pastel Sock Bunny Old Value: 149329001 - Value: 398674443 | Rap changed: 62%
Category: Pet Id: Huge Evolved Mining Penguin Old Value: 423227962 - Value: 423227962 | Rap changed: 0%
Category: Pet Id: Huge Easter Fox Old Value: 164977031 - Value: 10334858 | Rap changed: -1497%
Category: Pet Id: Painted Cat Old Value: 415588 - Value: 2287 | Rap changed: -18072%
Category: Pet Id: Anime Wolf Old Value: 7911876 - Value: 7911876 | Rap changed: 0%
Category: Pet Id: Aura Fox Old Value: 13662055 - Value: 94885787 | Rap changed: 85%
Category: Pet Id: Huge Egg Chick Old Value: 238653998 - Value: 238653998 | Rap changed: 0%
Category: Pet Id: Anime Lemur Old Value: 4000000000 - Value: 4234608 | Rap changed: -94360%
Category: Pet Id: Anime Tanuki Old Value: 30000000000 - Value: 10445168 | Rap changed: -287115%
Category: Pet Id: Easter Axolotl Old Value: 746784 - Value: 1840 | Rap changed: -40487%
Category: Pet Id: Spring Griffin Old Value: 5268 - Value: 225661 | Rap changed: 97%
Category: Pet Id: Spring Griffin Old Value: 5268 - Value: 26181 | Rap changed: 79%
Category: Pet Id: Huge Evolved Player Fox Old Value: 1775786658 - Value: 1775786658 | Rap changed: 0%
Category: Pet Id: Knight Slime Old Value: 600000 - Value: 600000 | Rap changed: 0%
Category: Pet Id: Huge Patchwork Bunny Old Value: 3927999999 - Value: 3927999999 | Rap changed: 0%
Category: Pet Id: Huge Evolved Easter Lamb Old Value: 581398405 - Value: 581398405 | Rap changed: 0%
Category: Pet Id: Jelly Butterfly Old Value: 1111 - Value: 1111 | Rap changed: 0%
Category: Pet Id: Huge Chocolate Bunny Old Value: 6900000000 - Value: 6900000000 | Rap changed: 0%
Category: Pet Id: Huge Pixel Chick Old Value: 1108172813 - Value: 1108172813 | Rap changed: 0%
Category: Pet Id: Nightmare Sludge Old Value: 499800000 - Value: 499800000 | Rap changed: 0%
Category: Pet Id: Ooze Cat Old Value: 4700000 - Value: 4700000 | Rap changed: 0%
Category: Pet Id: Huge Diamond Bunny Old Value: 8431530163 - Value: 8431530163 | Rap changed: 0%
Category: Pet Id: Huge Nightmare Sludge Old Value: 1235499194 - Value: 1235499194 | Rap changed: 0%
Category: Pet Id: Ooze Axolotl Old Value: 71072 - Value: 71072 | Rap changed: 0%
Category: Pet Id: Huge Exquisite Elephant Old Value: 287000000000 - Value: 622397950 | Rap changed: -46012%
Category: Pet Id: Huge Chocolate Bunny Old Value: 6900000000 - Value: 371800001 | Rap changed: -1756%
Category: Pet Id: Ooze Axolotl Old Value: 71072 - Value: 27128 | Rap changed: -162%
Category: Pet Id: Titanic Nightmare Sludge Old Value: 195399999514 - Value: 195399999514 | Rap changed: 0%
Category: Pet Id: Huge Chocolate Bunny Old Value: 6900000000 - Value: 193675039 | Rap changed: -3463%
Category: Pet Id: Slimezilla Old Value: 100177777 - Value: 100177777 | Rap changed: 0%
Category: Pet Id: Titanic Sea Dragon Old Value: 534999997661 - Value: 534999997661 | Rap changed: 0%
Category: Pet Id: Jelly Kitsune Old Value: 1330000 - Value: 1330000 | Rap changed: 0%
Category: Pet Id: Titanic Patchwork Capybara Old Value: 85214401075 - Value: 85214401075 | Rap changed: 0%
Category: Pet Id: Huge Marshmallow Kitsune Old Value: 2784650046 - Value: 2784650046 | Rap changed: 0%
Category: Pet Id: Titanic Jelly Wizard Old Value: 45000000000 - Value: 45000000000 | Rap changed: 0%
Category: Pet Id: Huge Basket Bunny Old Value: 1841871581 - Value: 1841871581 | Rap changed: 0%
Category: Pet Id: Huge Basket Bunny Old Value: 1841871581 - Value: 218051577 | Rap changed: -745%
Category: Pet Id: Titanic Diamond Bunny Old Value: 72999999473 - Value: 72999999473 | Rap changed: 0%
Category: Pet Id: Titanic Diamond Bunny Old Value: 72999999473 - Value: 26887040036 | Rap changed: -172%
Category: Pet Id: Easter Fox Old Value: 15550 - Value: 15550 | Rap changed: 0%
Category: Pet Id: Nightmare Sludge Old Value: 499800000 - Value: 1000000000 | Rap changed: 50%
Category: Pet Id: Huge Spring Griffin Old Value: 2359399963 - Value: 2359399963 | Rap changed: 0%
Category: Pet Id: Titanic Easter Cat Old Value: 60105867995 - Value: 60105867995 | Rap changed: 0%
Category: Pet Id: Easter Agony Old Value: 2012795 - Value: 2012795 | Rap changed: 0%
Category: Pet Id: Patchwork Yeti Old Value: 18503785 - Value: 18503785 | Rap changed: 0%
Category: Pet Id: Huge Spring Griffin Old Value: 2359399963 - Value: 303516919 | Rap changed: -678%
Category: Pet Id: Huge Basket Bunny Old Value: 1841871581 - Value: 66467293 | Rap changed: -2672%
Category: Pet Id: Huge Marshmallow Kitsune Old Value: 2784650046 - Value: 74127500 | Rap changed: -3657%
Category: Pet Id: Huge Sea Dragon Old Value: 2410000006 - Value: 2410000006 | Rap changed: 0%
Category: Pet Id: Titanic Sea Dragon Old Value: 534999997661 - Value: 26042759111 | Rap changed: -1955%
Category: Pet Id: Patchwork Teddy Bear Old Value: 338941583 - Value: 338941583 | Rap changed: 0%
Category: Pet Id: Huge Patchwork Bunny Old Value: 3927999999 - Value: 450936186 | Rap changed: -772%
Category: Pet Id: Patchwork Teddy Bear Old Value: 338941583 - Value: 27006846 | Rap changed: -1156%
Category: Pet Id: The Easter Bunny Old Value: 19682853 - Value: 19682853 | Rap changed: 0%
Category: Pet Id: Huge Easter Agony Old Value: 4492096020 - Value: 4492096020 | Rap changed: 0%
Category: Pet Id: Huge Exquisite Elephant Old Value: 287000000000 - Value: 30935149 | Rap changed: -927648%
Category: Pet Id: Nightmare Sludge Old Value: 499800000 - Value: 11522560 | Rap changed: -4238%
Category: Pet Id: Huge Spring Griffin Old Value: 2359399963 - Value: 71458556 | Rap changed: -3202%
Category: Pet Id: Titanic Anime Cat Old Value: 60600000083 - Value: 11874492052 | Rap changed: -411%
Category: Pet Id: Titanic Easter Cat Old Value: 60105867995 - Value: 9521266077 | Rap changed: -532%
Category: Pet Id: Huge Sea Dragon Old Value: 2410000006 - Value: 710790077 | Rap changed: -240%
Category: Pet Id: Titanic Sea Dragon Old Value: 534999997661 - Value: 9434793194 | Rap changed: -5571%
Category: Pet Id: Diamond Bunny Old Value: 102786685 - Value: 102786685 | Rap changed: 0%
Category: Pet Id: Huge Spring Griffin Old Value: 2359399963 - Value: 10591783 | Rap changed: -22176%
Category: Pet Id: Basket Bunny Old Value: 14901 - Value: 14901 | Rap changed: 0%
Category: Pet Id: Patchwork Yeti Old Value: 18503785 - Value: 216520570 | Rap changed: 91%
Category: Pet Id: Spotted Elephant Old Value: 2160582 - Value: 2160582 | Rap changed: 0%
Category: Pet Id: Marshmallow Kitsune Old Value: 3854 - Value: 3854 | Rap changed: 0%
Category: Pet Id: Stingray Old Value: 20000 - Value: 20000 | Rap changed: 0%
Category: Pet Id: Huge Patchwork Teddy Bear Old Value: 155559370 - Value: 155559370 | Rap changed: 0%
Category: Pet Id: Huge Easter Angelus Old Value: 83281438 - Value: 83281438 | Rap changed: 0%
Category: Pet Id: Firegel Dragon Old Value: 62378 - Value: 62378 | Rap changed: 0%
Category: Pet Id: Easter Dominus Old Value: 67218 - Value: 67218 | Rap changed: 0%
Category: Pet Id: Nightmare Sludge Old Value: 499800000 - Value: 2737868 | Rap changed: -18156%
Category: Pet Id: Huge Easter Axolotl Old Value: 2000000004 - Value: 3344319962 | Rap changed: 40%
Category: Pet Id: Egg Chick Old Value: 44524 - Value: 59697 | Rap changed: 25%
Category: Pet Id: Slimezilla Old Value: 100177777 - Value: 97760000 | Rap changed: -3%
Category: Pet Id: Easter Fox Old Value: 15550 - Value: 10815 | Rap changed: -44%
Category: Pet Id: Easter Cat Old Value: 30000 - Value: 30000 | Rap changed: 0%
Category: Pet Id: Titanic Sea Dragon Old Value: 534999997661 - Value: 8832452917 | Rap changed: -5958%
Category: Pet Id: Easter Agony Old Value: 2012795 - Value: 1511 | Rap changed: -133110%
Category: Pet Id: Huge Pastel Sock Bunny Old Value: 149329001 - Value: 576324184 | Rap changed: 74%
Category: Pet Id: Jelly Kitsune Old Value: 1330000 - Value: 143429 | Rap changed: -828%
Category: Pet Id: Titanic Diamond Bunny Old Value: 72999999473 - Value: 9122865892 | Rap changed: -701%
Category: Pet Id: Ooze Cat Old Value: 4700000 - Value: 66130594 | Rap changed: 92%
Category: Pet Id: Huge Easter Angelus Old Value: 83281438 - Value: 869791986 | Rap changed: 90%
Category: Pet Id: Jelly Butterfly Old Value: 1111 - Value: 79934 | Rap changed: 98%
Category: Pet Id: Huge Diamond Bunny Old Value: 8431530163 - Value: 133215480 | Rap changed: -6230%
Category: Pet Id: Firegel Dragon Old Value: 62378 - Value: 52400 | Rap changed: -20%
Category: Pet Id: Easter Lamb Old Value: 32828 - Value: 32828 | Rap changed: 0%
Category: Pet Id: Easter Fox Old Value: 15550 - Value: 8057340 | Rap changed: 99%
Category: Pet Id: Slimezilla Old Value: 100177777 - Value: 11179929 | Rap changed: -797%
Category: Pet Id: Easter Agony Old Value: 2012795 - Value: 15532 | Rap changed: -12860%
Category: Pet Id: Ooze Cat Old Value: 4700000 - Value: 4016000 | Rap changed: -18%
Category: Pet Id: Ooze Cat Old Value: 4700000 - Value: 12310659 | Rap changed: 61%
Category: Pet Id: Huge Diamond Bunny Old Value: 8431530163 - Value: 3166559915 | Rap changed: -167%
Category: Pet Id: Easter Angelus Old Value: 950 - Value: 950 | Rap changed: 0%
Category: Pet Id: Jelly Kitsune Old Value: 1330000 - Value: 719819 | Rap changed: -85%
Category: Pet Id: Huge Easter Agony Old Value: 4492096020 - Value: 895200003 | Rap changed: -402%
Category: Pet Id: Easter Lamb Old Value: 32828 - Value: 97963 | Rap changed: 66%
Category: Pet Id: Easter Agony Old Value: 2012795 - Value: 189 | Rap changed: -1064871%
Category: Pet Id: Diamond Bunny Old Value: 102786685 - Value: 276039 | Rap changed: -37137%
Category: Pet Id: Spotted Elephant Old Value: 2160582 - Value: 206563 | Rap changed: -946%
Category: Pet Id: Diamond Bunny Old Value: 102786685 - Value: 805 | Rap changed: -12768433%
Category: Pet Id: Patchwork Yeti Old Value: 18503785 - Value: 4294058 | Rap changed: -331%
Category: Pet Id: The Easter Bunny Old Value: 19682853 - Value: 1529 | Rap changed: -1287203%
Category: Pet Id: Huge Easter Angelus Old Value: 83281438 - Value: 55733023 | Rap changed: -50%
Category: Pet Id: Basket Bunny Old Value: 14901 - Value: 1146 | Rap changed: -1201%
Category: Pet Id: Patchwork Bunny Old Value: 4110956 - Value: 4110956 | Rap changed: 0%
Category: Pet Id: Spotted Elephant Old Value: 2160582 - Value: 4371 | Rap changed: -49330%
Category: Pet Id: Huge Easter Lamb Old Value: 10162622 - Value: 10162622 | Rap changed: 0%
Category: Pet Id: Bubble Hydra Old Value: 461 - Value: 461 | Rap changed: 0%
Category: Pet Id: Easter Cat Old Value: 30000 - Value: 2031 | Rap changed: -1378%
